47.632236,-122.131079
47.611803,-122.178127
47.605531,-122.189373
47.612278,-122.180189
47.621150,-122.176901
47.602231,-122.188506
47.598916,-122.188198
47.615406,-122.179557
47.601383,-122.190629
47.601383,-122.190629
47.637576,-122.194355
47.616468,-122.126169
47.582762,-122.135298
47.583278,-122.133772
47.583278,-122.133772
47.631367,-122.168070
47.621396,-122.164609
47.623520,-122.178961
47.641455,-122.193788
47.622947,-122.185622
47.611520,-122.182178
47.637576,-122.194355
47.624256,-122.175102
47.621946,-122.173799
47.582762,-122.135298
47.614634,-122.185666
47.582595,-122.174360
47.626254,-122.137071
47.611520,-122.182178
47.621946,-122.173799
47.601383,-122.190629
47.641455,-122.193788
47.612278,-122.180189
47.610237,-122.141562
47.611520,-122.182178
47.601290,-122.185492
47.621150,-122.176901
47.622876,-122.187544
47.637576,-122.194355
47.612278,-122.180189
47.628405,-122.128377
47.622332,-122.178616
47.582762,-122.135298
47.633473,-122.182475
47.577481,-122.171096
47.616799,-122.186212
47.626341,-122.190903
47.641455,-122.193788
47.641439,-122.192920
47.641439,-122.192920
47.583278,-122.133772
47.583278,-122.133772
47.577481,-122.171096
47.621946,-122.173799
47.577481,-122.171096
47.633285,-122.181711
47.577481,-122.171096
47.601383,-122.190629
47.604500,-122.190086
47.582646,-122.153307
47.601383,-122.190629
47.581823,-122.154089
47.616414,-122.179573
47.596642,-122.189897
47.623520,-122.178961
47.628405,-122.128377
47.620937,-122.177140
47.596701,-122.189878
47.580140,-122.154485
47.641455,-122.193788
47.623973,-122.186617
47.637576,-122.194355
47.621221,-122.179656
47.624871,-122.184692
47.623520,-122.178961
47.637576,-122.194355
47.621946,-122.173799
47.604501,-122.190216
47.610208,-122.183003
47.605531,-122.189373
47.612278,-122.180189
47.605873,-122.187614
47.612278,-122.180189
47.612991,-122.180202
47.612991,-122.180202
47.582762,-122.135298
47.623297,-122.176327
47.605531,-122.189373
47.630630,-122.184828
47.627521,-122.178240
47.624444,-122.190572
47.637576,-122.194355
47.607610,-122.186391
47.635408,-122.190765
47.641455,-122.193788
47.626341,-122.190903
47.621946,-122.173799
47.637906,-122.194874
47.604503,-122.190345
47.604500,-122.190086
47.604501,-122.190216
47.623973,-122.186617
47.628405,-122.128377
47.631448,-122.148844
47.631433,-122.146926
47.627274,-122.137273
47.618940,-122.176090
47.622510,-122.176464
47.622510,-122.176464
47.622510,-122.176464
47.641455,-122.193788
47.611520,-122.182178
47.630747,-122.164979
47.604500,-122.190086
47.637576,-122.194355
47.637576,-122.194355
47.611520,-122.182178
47.620560,-122.126780
47.582595,-122.174360
47.621179,-122.175531
47.638196,-122.191312
47.582762,-122.135298
47.582447,-122.168699
47.627243,-122.173673
47.621179,-122.175531
47.637576,-122.194355
47.622565,-122.178617
47.622413,-122.178731
47.605037,-122.187282
47.628405,-122.128377
47.634593,-122.185581
47.634593,-122.185581
47.637746,-122.190125
47.637746,-122.190125
47.628405,-122.128377
47.628282,-122.128727
47.631109,-122.128975
47.624389,-122.187534
47.627521,-122.178240
47.623973,-122.186617
47.605873,-122.187614
47.604503,-122.190345
47.607610,-122.186391
47.620765,-122.170373
47.624081,-122.181448
47.627243,-122.173673
47.610840,-122.182964
47.598916,-122.188198
47.601383,-122.190629
47.626958,-122.186945
47.602231,-122.188506
47.622325,-122.160943
47.607610,-122.186391
47.622565,-122.178617
47.622413,-122.178731
47.605531,-122.189373
47.620765,-122.170373
47.610840,-122.182964
47.631367,-122.168070
47.619560,-122.185571
47.621312,-122.165853
47.628056,-122.185967
47.627376,-122.184110
47.637906,-122.194874
47.577481,-122.171096
47.598254,-122.188227
47.619560,-122.185571
47.628056,-122.185967
47.596511,-122.189816
47.577973,-122.144172
47.628686,-122.174338
47.619160,-122.176712
47.604500,-122.190086
47.628736,-122.127853
47.596511,-122.189816
47.605873,-122.187614
47.628010,-122.189599
47.605037,-122.187282
47.604503,-122.190345
47.605873,-122.187614
47.628405,-122.128377
47.605873,-122.187614
47.635408,-122.190765
47.629202,-122.127869
47.637746,-122.190125
47.637906,-122.194874
47.622565,-122.178617
47.622413,-122.178731
47.583347,-122.129280
47.583482,-122.131154
47.584189,-122.130819
47.620765,-122.170373
47.608495,-122.143421
47.623260,-122.185094
